Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date
True,243,271,1,1,
True,48,265,7,1,
True,81,267,5,1,
True,81,267,5,1,
True,81,267,5,1,
True,71,266,7,1,
True,71,266,7,1,
True,71,266,7,1,
True,11,266,7,1,
True,71,266,7,1,
True,266,271,2,1,
True,22,262,11,1,
True,22,262,11,1,
True,110,268,5,1,
True,259,272,1,1,
True,266,271,2,1,
True,192,270,3,1,
True,259,272,1,1,
True,259,272,1,1,
True,209,269,4,1,
True,266,269,4,1,
True,272,272,1,1,
True,174,272,1,1,
True,248,270,3,1,
True,115,268,6,1,
True,190,270,4,1,
True,180,271,3,1,
True,327,267,7,1,
True,121,272,2,1,
True,121,272,2,1,
True,266,274,1,1,
True,266,274,1,1,
True,266,274,1,1,
True,15,273,2,1,
True,25,273,2,1,
True,267,273,2,1,
True,267,271,4,1,
True,143,269,7,1,
True,8,273,3,1,
True,71,269,7,1,
True,71,269,7,1,
True,71,269,7,1,
True,268,273,3,1,
True,252,274,2,1,
True,271,274,2,1,
True,270,274,2,1,
True,271,274,2,1,
True,271,274,2,1,
True,121,276,4,1,
True,249,270,7,1,
True,93,270,7,1,
True,93,270,7,1,
True,118,270,7,1,
True,93,270,7,1,
True,93,270,7,1,
True,190,270,7,1,
True,190,270,7,1,
True,93,270,7,1,
True,93,270,7,1,
True,93,270,7,1,
True,93,270,7,1,
True,93,270,7,1,
True,93,270,7,1,
True,22,263,14,1,
True,22,263,14,1,
True,93,270,7,1,
True,93,270,7,1,
True,346,270,7,1,
True,71,278,6,1,
True,274,278,0,1,
True,308,308,1,1,
True,277,277,1,1,
True,99,271,7,1,
True,266,274,4,1,
True,277,277,1,1,
True,246,275,3,1,
True,276,276,2,1,
True,99,271,7,1,
True,116,278,2,1,
True,296,273,6,1,
True,277,278,1,1,
True,277,278,1,1,
True,296,273,6,1,
True,296,273,6,1,
True,296,273,6,1,
True,278,278,1,1,
True,296,273,6,1,
True,278,278,1,1,
True,296,273,6,1,
True,296,273,6,1,
True,278,278,1,1,
True,277,277,2,1,
True,278,278,1,1,
True,256,275,4,1,
True,278,278,1,1,
True,33,272,7,1,
True,265,271,8,1,
True,296,273,6,1,
True,296,273,6,1,
True,296,273,6,1,
True,25,275,4,1,
True,296,273,6,1,
True,123,269,10,1,
True,219,279,0,1,
True,264,277,3,1,
True,238,277,3,1,
True,25,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,118,270,10,1,
True,118,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,25,270,10,1,
True,118,270,10,1,
True,25,270,10,1,
True,273,276,4,1,
True,68,276,4,1,
True,118,270,10,1,
True,25,270,10,1,
True,118,270,10,1,
True,25,270,10,1,
True,118,270,10,1,
True,278,278,2,1,
True,117,276,4,1,
True,272,282,0,1,
True,272,280,4,1,
True,272,280,4,1,
True,128,270,10,1,
True,276,278,2,1,
True,263,277,3,1,
True,226,276,4,1,
True,116,278,2,1,
True,266,277,3,1,
True,266,277,3,1,
True,252,276,4,1,
True,137,273,7,1,
True,110,276,4,1,
True,131,276,4,1,
True,110,276,4,1,
True,110,276,4,1,
True,110,276,4,1,
True,278,279,1,1,
True,252,277,3,1,
True,111,276,4,1,
True,182,276,4,1,
True,182,276,4,1,
True,252,277,3,1,
True,111,276,4,1,
True,263,277,3,1,
True,278,278,2,1,
True,279,279,1,1,
True,280,280,0,1,
True,25,270,10,1,
True,46,274,7,1,
True,160,278,3,1,
True,219,276,5,1,
True,148,277,4,1,
True,98,277,4,1,
True,92,275,7,1,
True,210,277,5,1,
True,250,281,1,1,
True,250,280,2,1,
True,217,277,5,1,
True,217,277,5,1,
True,281,319,4,1,
True,272,279,4,1,
True,272,279,4,1,
True,272,279,4,1,
True,272,279,4,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,277,277,6,1,
True,233,281,2,1,
True,262,280,3,1,
True,272,283,1,1,
True,109,281,2,1,
True,109,281,2,1,
True,262,280,3,1,
True,272,283,1,1,
True,283,283,0,1,
True,230,285,1,1,
True,267,282,1,1,
True,152,283,2,1,
True,267,285,1,1,
True,262,280,3,1,
True,262,280,3,1,
True,272,283,1,1,
True,267,281,2,1,
True,152,283,2,1,
True,267,285,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,262,280,3,1,
True,272,279,4,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,281,2,1,
True,272,283,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,262,280,3,1,
True,272,283,1,1,
True,272,279,4,1,
True,110,277,7,1,
True,219,277,7,1,
True,272,279,5,1,
True,272,283,1,1,
True,272,280,4,1,
True,272,283,1,1,
True,272,279,5,1,
True,272,279,5,1,
True,272,280,4,1,
True,272,280,4,1,
True,272,279,5,1,
True,272,280,4,1,
True,272,280,4,1,
True,272,283,1,1,
True,283,283,1,1,
True,272,280,4,1,
True,272,280,4,1,
True,267,284,0,1,
True,272,280,4,1,
True,272,280,4,1,
True,272,279,5,1,
True,272,279,5,1,
True,272,279,5,1,
True,262,280,4,1,
True,280,285,1,1,
True,271,284,1,1,
True,267,283,2,1,
True,267,285,1,1,
True,152,283,2,1,
True,267,285,1,1,
True,253,283,2,1,
True,267,285,1,1,
True,253,283,2,1,
True,267,285,1,1,
True,272,279,6,1,
True,267,283,2,1,
True,272,280,5,1,
True,152,283,2,1,
True,267,285,1,1,
True,253,283,2,1,
True,267,285,1,1,
True,152,283,2,1,
True,152,283,2,1,
True,285,285,1,1,
True,278,285,1,1,
True,152,283,2,1,
True,267,285,1,1,
True,253,283,2,1,
True,267,285,1,1,
True,152,283,2,1,
True,267,285,1,1,
True,273,283,2,1,
True,267,283,2,1,
True,281,284,1,1,
True,87,88,1,1,
True,284,284,1,1,
True,283,284,1,1,
True,284,284,1,1,
True,284,284,1,1,
True,280,284,1,1,
True,284,284,1,1,
True,280,284,1,1,
True,280,284,1,1,
True,95,280,5,1,
True,257,284,1,1,
True,284,284,1,1,
True,152,283,2,1,
True,116,278,7,1,
True,152,283,2,1,
True,267,285,1,1,
True,267,283,2,1,
True,267,283,2,1,
True,267,285,3,1,
True,95,280,5,1,
True,267,283,2,1,
True,267,285,1,1,
True,116,278,7,1,
True,152,283,2,1,
True,267,285,1,1,
True,267,283,2,1,
True,267,285,1,1,
True,116,278,7,1,
True,267,283,2,1,
True,271,285,1,1,
True,267,283,2,1,
True,271,285,1,1,
True,187,285,1,1,
True,281,284,2,1,
True,281,284,2,1,
True,285,285,1,1,
True,272,284,2,1,
True,158,279,7,1,
True,271,285,1,1,
True,277,285,1,1,
True,272,285,1,1,
True,287,286,6,1,
True,251,284,2,1,
True,267,285,1,1,
True,284,285,1,1,
True,286,286,0,1,
True,284,284,2,1,
True,248,284,2,1,
True,280,284,2,1,
True,284,285,1,1,
True,280,285,1,1,
True,256,285,1,1,
True,256,285,1,1,
True,216,279,7,1,
True,240,284,2,1,
True,283,285,1,1,
True,284,285,1,1,
True,279,283,3,1,
True,104,283,3,1,
True,280,284,2,1,
True,146,279,7,1,
True,280,284,2,1,
True,301,277,10,1,
True,284,285,2,1,
True,285,286,1,1,
True,302,307,1,1,
True,326,327,2,1,
True,55,60,2,1,
True,287,287,4,1,
True,287,287,4,1,
True,76,80,1,1,
True,283,286,1,1,
True,267,285,3,1,
True,254,287,1,1,
True,254,287,1,1,
True,51,282,7,1,
True,51,282,7,1,
True,51,282,7,1,
True,51,282,7,1,
True,277,289,1,1,
True,277,289,1,1,
True,287,286,4,1,
True,287,286,4,1,
True,174,282,8,1,
True,132,282,8,1,
True,287,286,4,1,
True,287,286,4,1,
True,287,286,4,1,
True,287,286,4,1,
True,287,286,4,1,
True,287,286,4,1,
True,267,290,0,1,
True,287,286,4,1,
True,288,290,1,1,
True,287,285,5,1,
True,285,290,1,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,273,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,287,286,5,1,
True,43,282,9,1,
True,222,290,1,1,
True,287,286,5,1,
True,287,287,4,1,
True,287,285,6,1,
True,287,286,5,1,
True,287,287,4,1,
True,287,287,4,1,
True,102,291,1,1,
True,287,286,5,1,
True,287,287,4,1,
True,288,290,1,1,
True,287,286,5,1,
True,13,284,8,1,
True,286,291,1,1,
True,289,291,1,1,
True,260,289,3,1,
True,287,285,7,1,
True,311,285,7,1,
True,311,285,7,1,
True,311,284,8,1,
True,286,290,2,1,
True,291,291,1,1,
True,279,291,1,1,
True,291,291,1,1,
True,281,292,1,1,
True,291,292,1,1,
True,291,292,1,1,
True,287,286,7,1,
True,287,286,7,1,
True,278,291,2,1,
True,288,292,1,1,
True,288,294,1,1,
True,223,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,245,292,1,1,
True,289,291,2,1,
True,292,293,1,1,
True,259,289,4,1,
True,245,292,1,1,
True,245,292,1,1,
True,278,292,1,1,
True,269,291,2,1,
True,269,291,2,1,
True,291,292,1,1,
True,268,290,3,1,
True,268,290,3,1,
True,263,290,3,1,
True,263,290,3,1,
True,263,290,3,1,
True,286,292,1,1,
True,293,294,0,1,
True,287,286,8,1,
True,287,293,1,1,
True,291,293,1,1,
True,291,293,1,1,
True,288,293,1,1,
True,291,293,1,1,
True,288,293,1,1,
True,89,290,4,1,
True,218,290,4,1,
True,287,292,2,1,
True,287,292,2,1,
True,16,19,1,1,
True,291,292,2,1,
True,264,292,2,1,
True,293,293,1,1,
True,283,293,1,1,
True,266,291,3,1,
True,291,291,3,1,
True,264,292,2,1,
True,264,292,2,1,
True,264,292,2,1,
True,264,292,2,1,
True,292,293,1,1,
True,265,290,4,1,
True,281,293,1,1,
True,347,349,1,1,
True,293,293,1,1,
True,222,290,4,1,
True,283,293,1,1,
True,244,290,4,1,
True,102,290,4,1,
True,253,303,1,0,2016-10-20
True,118,290,4,1,
True,284,292,2,1,
True,293,293,1,1,
True,344,280,14,1,
True,117,290,4,1,
True,112,290,4,1,
True,291,293,1,1,
True,212,292,2,1,
True,291,293,1,1,
True,104,290,4,1,
True,112,290,4,1,
True,112,290,4,1,
True,286,293,1,1,
True,258,295,2,1,
True,272,290,4,1,
True,279,293,2,1,
True,39,288,7,1,
True,29,288,7,1,
True,29,288,7,1,
True,238,290,5,1,
True,291,294,1,1,
True,291,294,1,1,
True,115,291,4,1,
True,286,291,4,1,
True,330,333,2,1,
True,14,14,1,1,
True,227,291,4,1,
True,288,294,1,1,
True,287,281,14,1,
True,272,292,4,1,
True,199,290,6,1,
True,339,340,1,1,
True,215,292,4,1,
True,296,296,1,1,
True,273,294,3,1,
True,273,294,3,1,
True,273,294,3,1,
True,258,294,3,1,
True,273,294,3,1,
True,273,294,3,1,
True,273,294,3,1,
True,259,297,1,1,
True,258,294,3,1,
True,273,294,3,1,
True,273,294,3,1,
True,273,294,3,1,
True,78,283,14,1,
True,273,294,3,1,
True,296,296,1,1,
True,273,294,3,1,
True,273,294,3,1,
True,258,297,1,1,
True,273,298,1,1,
True,294,296,1,1,
True,293,296,1,1,
True,273,294,3,1,
True,226,231,1,1,
True,232,232,1,1,
True,273,294,3,1,
True,258,294,3,1,
True,258,297,1,1,
True,258,294,3,1,
True,258,297,1,1,
True,258,294,3,1,
True,288,297,0,1,
True,273,297,0,1,
True,273,297,0,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,235,297,1,1,
True,258,294,4,1,
True,258,294,4,1,
True,273,294,4,1,
True,118,291,7,1,
True,118,291,7,1,
True,273,293,5,1,
True,189,294,4,1,
True,273,294,4,1,
True,258,294,4,1,
True,273,294,4,1,
True,184,295,3,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,273,294,4,1,
True,69,291,7,1,
True,77,298,4,1,
True,193,294,4,1,
True,293,298,1,1,
True,273,294,5,1,
True,273,294,5,1,
True,273,294,5,1,
True,229,295,4,1,
True,167,292,7,1,
True,273,294,5,1,
True,294,298,1,1,
True,295,298,1,1,
True,45,51,2,1,
True,294,298,1,1,
True,350,354,1,1,
True,295,298,1,1,
True,273,294,5,1,
True,298,298,1,1,
True,111,111,1,1,
True,295,298,1,1,
True,298,298,1,1,
True,298,299,1,1,
True,88,88,1,1,
True,262,299,1,1,
True,275,298,2,1,
True,298,299,1,1,
True,299,299,1,1,
True,274,298,2,1,
True,266,298,2,1,
True,262,299,1,1,
True,295,297,4,1,
True,226,292,9,1,
True,226,292,9,1,
True,117,293,8,1,
True,298,300,1,1,
True,234,297,4,1,
True,273,294,7,1,
True,71,287,14,1,
True,273,294,7,1,
True,284,298,3,1,
True,270,299,2,1,
True,292,299,2,1,
True,292,299,2,1,
True,292,299,2,1,
True,292,299,2,1,
True,299,299,2,1,
True,292,300,1,1,
True,292,300,1,1,
True,255,297,4,1,
True,294,300,1,1,
True,294,300,1,1,
True,295,300,1,1,
True,288,299,2,1,
True,281,300,1,1,
True,168,297,4,1,
True,280,298,3,1,
True,225,297,4,1,
True,259,297,4,1,
True,239,297,4,1,
True,297,297,4,1,
True,267,301,0,1,
True,128,294,7,1,
True,128,294,7,1,
True,300,300,1,1,
True,15,296,5,1,
True,267,301,0,1,
True,271,302,2,1,
True,300,300,2,1,
True,260,298,4,1,
True,294,298,4,1,
True,294,298,4,1,
True,339,297,5,1,
True,339,297,5,1,
True,291,299,3,1,
True,293,301,1,1,
True,293,301,1,1,
True,272,301,1,1,
True,305,333,1,1,
True,280,300,2,1,
True,298,301,1,1,
True,178,299,3,1,
True,281,298,4,1,
True,301,301,1,1,
True,301,301,1,1,
True,299,301,1,1,
True,221,297,5,1,
True,232,298,4,1,
True,259,298,4,1,
True,295,300,2,1,
True,302,303,7,1,
True,292,303,1,1,
True,297,297,6,1,
True,297,297,6,1,
True,297,297,6,1,
True,290,300,3,1,
True,235,299,4,1,
True,299,302,1,1,
True,301,301,2,1,
True,292,300,3,1,
True,218,299,4,1,
True,182,297,6,1,
True,280,298,5,1,
True,182,297,6,1,
True,272,300,3,1,
True,170,299,4,1,
True,247,299,4,1,
True,291,298,5,1,
True,297,298,5,1,
True,236,299,4,1,
True,271,300,3,1,
True,275,302,1,1,
True,290,300,3,1,
True,290,300,3,1,
True,252,299,4,1,
True,243,299,4,1,
True,182,297,6,1,
True,300,301,2,1,
True,302,302,1,1,
True,310,310,1,1,
True,217,299,4,1,
True,215,297,6,1,
True,260,303,0,1,
True,264,303,0,1,
True,288,302,2,1,
True,16,16,2,1,
True,63,297,7,1,
True,285,301,3,1,
True,285,302,2,1,
True,255,302,2,1,
True,63,297,7,1,
True,285,302,2,1,
True,267,302,2,1,
True,152,297,7,1,
True,282,303,1,1,
True,247,302,2,1,
True,298,302,2,1,
True,292,302,2,1,
True,283,303,1,1,
True,285,303,1,1,
True,285,302,2,1,
True,304,304,1,1,
True,292,303,1,1,
True,293,303,1,1,
True,303,303,1,1,
True,303,303,1,1,
True,303,303,1,1,
True,301,303,1,1,
True,294,302,2,1,
True,273,301,3,1,
True,162,300,4,1,
True,287,303,1,1,
True,303,304,1,1,
True,295,302,2,1,
True,293,303,1,1,
True,181,296,9,1,
True,165,298,7,1,
True,287,304,1,1,
True,237,298,7,1,
True,287,304,1,1,
True,287,304,1,1,
True,237,299,6,1,
True,291,302,3,1,
True,263,298,7,1,
True,303,304,1,1,
True,287,304,1,1,
True,265,301,4,1,
True,292,301,4,1,
True,295,300,5,1,
True,298,303,2,1,
True,298,303,2,1,
True,272,302,3,1,
True,303,304,1,1,
True,265,298,7,1,
True,265,298,7,1,
True,287,304,1,1,
True,303,305,0,1,
True,300,306,0,1,
True,259,306,5,1,
True,272,306,9,1,
True,255,303,3,1,
True,179,302,4,1,
True,270,302,4,1,
True,304,305,1,1,
True,306,306,1,1,
True,265,303,3,1,
True,302,304,2,1,
True,257,303,3,1,
True,143,303,3,1,
True,288,302,4,1,
True,288,302,4,1,
True,253,304,2,1,
True,304,304,2,1,
True,293,303,3,1,
True,304,304,2,1,
True,303,304,2,1,
True,261,303,3,1,
True,305,305,1,1,
True,302,304,2,1,
True,253,303,3,1,
True,253,303,3,1,
True,293,303,3,1,
True,222,305,1,1,
True,267,305,2,1,
True,291,304,3,1,
True,214,303,4,1,
True,214,303,4,1,
True,304,306,1,1,
True,163,300,7,1,
True,151,300,7,1,
True,300,306,1,1,
True,259,302,5,1,
True,259,302,5,1,
True,306,306,1,1,
True,213,303,4,1,
True,306,306,1,1,
True,288,306,1,1,
True,258,304,3,1,
True,233,305,2,1,
True,208,302,5,1,
True,303,305,2,1,
True,260,303,4,1,
True,298,305,2,1,
True,254,300,7,1,
True,301,304,3,1,
True,260,303,5,1,
True,265,305,3,1,
True,301,307,1,1,
True,301,307,1,1,
True,27,30,1,1,
True,88,88,1,1,
True,302,306,2,1,
True,267,306,2,1,
True,267,306,2,1,
True,262,305,3,1,
True,262,305,3,1,
True,266,301,7,1,
True,274,304,4,1,
True,244,305,4,1,
True,279,307,2,1,
True,265,304,5,1,
True,261,307,2,1,
True,261,307,2,1,
True,266,304,5,1,
True,298,308,1,1,
True,356,364,1,1,
True,16,19,1,1,
True,165,173,1,1,
True,301,308,1,1,
True,301,308,1,1,
True,16,308,1,1,
True,236,305,4,1,
True,301,308,1,1,
True,295,308,1,1,
True,301,308,1,1,
True,313,320,1,1,
True,258,303,6,1,
True,295,308,1,1,
True,16,308,1,1,
True,16,308,1,1,
True,16,308,1,1,
True,16,308,1,1,
True,16,308,1,1,
True,295,308,1,1,
True,295,308,1,1,
True,16,308,1,1,
True,257,304,5,1,
True,275,307,2,1,
True,308,308,1,1,
True,16,308,1,1,
True,291,309,0,1,
True,255,303,7,1,
True,303,306,4,1,
True,263,306,4,1,
True,270,303,7,1,
True,263,306,4,1,
True,214,303,7,1,
True,115,305,5,1,
True,115,305,5,1,
True,300,309,1,1,
True,210,309,1,1,
True,279,309,1,1,
True,309,309,1,1,
True,266,305,5,1,
True,277,305,5,1,
True,267,303,7,1,
True,238,300,10,1,
True,297,304,6,1,
True,296,304,6,1,
True,281,307,3,1,
True,270,305,5,1,
True,270,305,5,1,
True,190,301,10,1,
True,192,303,8,1,
True,299,307,4,1,
True,250,304,7,1,
True,251,304,7,1,
True,305,308,3,1,
True,270,307,4,1,
True,309,310,1,1,
True,309,310,1,1,
True,147,304,7,1,
True,308,309,2,1,
True,270,306,5,1,
True,270,306,5,1,
True,264,306,5,1,
True,308,310,1,1,
True,266,306,5,1,
True,109,310,1,1,
True,310,310,1,1,
True,301,309,2,1,
True,227,309,2,1,
True,308,309,2,1,
True,218,304,7,1,
True,303,310,1,1,
True,296,307,4,1,
True,254,309,2,1,
True,280,309,2,1,
True,301,310,1,1,
True,235,305,7,1,
True,235,305,7,1,
True,270,305,7,1,
True,260,308,4,1,
True,263,308,4,1,
True,225,305,7,1,
True,275,305,7,1,
True,225,305,7,1,
True,270,305,7,1,
True,255,309,3,1,
True,272,305,7,1,
True,277,305,7,1,
True,266,307,5,1,
True,309,311,1,1,
True,221,305,7,1,
True,309,311,1,1,
True,267,307,5,1,
True,221,305,7,1,
True,298,308,4,1,
True,278,309,3,1,
True,298,308,4,1,
True,279,307,5,1,
True,264,307,5,1,
True,309,311,1,1,
True,274,309,3,1,
True,210,305,7,1,
True,287,308,5,1,
True,317,321,17,1,
True,265,308,5,1,
True,265,308,5,1,
True,312,312,1,1,
True,305,312,1,1,
True,305,312,1,1,
True,307,312,1,1,
True,307,312,1,1,
True,265,310,3,1,
True,311,312,1,1,
True,273,310,3,1,
True,293,310,3,1,
True,309,312,1,1,
True,274,306,7,1,
True,241,310,3,1,
True,312,312,1,1,
True,312,312,1,1,
True,217,308,5,1,
True,263,306,7,1,
True,312,312,1,1,
True,236,310,3,1,
True,250,307,7,1,
True,250,307,7,1,
True,265,311,3,1,
True,145,309,5,1,
True,281,307,7,1,
True,265,310,4,1,
True,282,310,4,1,
True,263,310,4,1,
True,309,312,2,1,
True,309,312,2,1,
True,312,313,1,1,
True,27,32,2,1,
True,270,311,3,1,
True,314,314,0,1,
True,313,313,1,1,
True,314,314,0,1,
True,268,310,4,1,
True,311,311,3,1,
True,290,312,2,1,
True,290,312,2,1,
True,262,311,3,1,
True,255,311,3,1,
True,308,314,0,1,
True,296,308,7,1,
True,263,311,4,1,
True,221,314,1,1,
True,245,311,4,1,
True,255,314,1,1,
True,302,312,3,1,
True,222,307,8,1,
True,270,311,4,1,
True,305,312,3,1,
True,7,9,3,1,
True,32,38,4,1,
True,56,65,3,1,
True,300,314,1,1,
True,313,314,1,1,
True,263,310,5,1,
True,309,313,2,1,
True,306,312,3,1,
True,163,313,3,1,
True,287,313,3,1,
True,259,309,7,1,
True,285,313,3,1,
True,316,316,1,1,
True,292,313,3,1,
True,273,309,7,1,
True,293,313,3,1,
True,292,313,3,1,
True,267,309,7,1,
True,187,304,12,1,
True,256,309,7,1,
True,256,309,7,1,
True,256,309,7,1,
True,113,311,5,1,
True,309,309,7,1,
True,40,49,2,1,
True,310,313,4,1,
True,49,312,5,1,
True,265,314,3,1,
True,240,310,7,1,
True,301,313,4,1,
True,269,310,7,1,
True,259,310,7,1,
True,264,310,7,1,
True,248,313,4,1,
True,221,313,4,1,
True,221,313,4,1,
True,282,313,4,1,
True,221,313,4,1,
True,286,317,0,1,
True,264,312,5,1,
True,270,314,3,1,
True,250,310,7,1,
True,119,310,7,1,
True,316,316,1,1,
True,270,314,3,1,
True,270,312,5,1,
True,276,310,7,1,
True,301,313,4,1,
True,264,314,3,1,
True,273,313,4,1,
True,206,316,1,1,
True,206,316,1,1,
True,282,311,6,1,
True,283,310,7,1,
True,284,312,5,1,
True,189,310,7,1,
True,266,314,3,1,
True,156,304,14,1,
True,82,312,6,1,
True,280,315,3,1,
True,242,315,3,1,
True,280,315,3,1,
True,272,311,7,1,
True,279,315,3,1,
True,279,315,3,1,
True,280,315,3,1,
True,316,316,2,1,
True,312,317,1,1,
True,310,315,3,1,
True,244,317,1,1,
True,244,317,1,1,
True,244,317,1,1,
True,288,315,3,1,
True,267,314,4,1,
True,263,315,3,1,
True,301,316,2,1,
True,291,310,8,1,
True,251,316,2,1,
True,280,315,3,1,
True,317,317,1,1,
True,296,312,7,1,
True,281,315,4,1,
True,316,316,3,1,
True,221,313,6,1,
True,267,316,3,1,
True,276,312,7,1,
True,282,314,5,1,
True,307,318,7,1,
True,317,318,1,1,
True,264,314,5,1,
True,264,314,5,1,
True,266,307,12,1,
True,259,316,3,1,
True,259,316,3,1,
True,285,315,4,1,
True,299,318,1,1,
True,316,318,1,1,
True,306,315,4,1,
True,313,317,2,1,
True,209,313,7,1,
True,269,314,6,1,
True,292,318,2,1,
True,315,319,1,1,
True,315,321,1,1,
True,322,326,1,1,
True,322,328,1,1,
True,330,333,1,1,
True,337,340,1,1,
True,248,316,4,1,
True,319,319,1,1,
True,319,319,1,1,
True,320,320,1,1,
True,264,317,3,1,
True,309,319,1,1,
True,9,10,2,1,
True,53,67,3,1,
True,318,319,1,1,
True,266,310,10,1,
True,267,317,3,1,
True,267,317,3,1,
True,267,317,3,1,
True,263,315,5,1,
True,267,317,3,1,
True,213,316,4,1,
True,90,314,7,1,
True,319,320,1,1,
True,320,320,1,1,
True,264,316,5,1,
True,264,316,5,1,
True,264,317,4,1,
True,320,320,1,1,
True,282,317,4,1,
True,312,320,1,1,
True,306,317,4,1,
True,115,317,4,1,
True,115,317,4,1,
True,320,320,1,1,
True,319,320,1,1,
True,359,362,2,1,
True,200,364,3,1,
True,320,320,1,1,
True,320,320,1,1,
True,318,319,2,1,
True,318,319,2,1,
True,319,320,1,1,
True,263,318,3,1,
True,317,318,3,1,
True,320,320,1,1,
True,19,20,1,1,
True,59,60,1,1,
True,62,63,1,1,
True,66,163,2,1,
True,343,343,1,1,
True,265,317,5,1,
True,217,315,7,1,
True,315,318,4,1,
True,310,321,1,1,
True,316,319,3,1,
True,34,37,4,1,
True,321,321,1,1,
True,265,317,5,1,
True,267,318,4,1,
True,302,317,5,1,
True,276,320,2,1,
True,305,318,4,1,
True,314,321,1,1,
True,269,319,3,1,
True,276,320,2,1,
True,320,321,1,1,
True,280,316,6,1,
True,296,315,7,1,
True,320,321,1,1,
True,30,30,1,1,
True,296,315,7,1,
True,277,316,6,1,
True,296,315,7,1,
True,296,315,7,1,
True,207,322,4,1,
True,296,315,7,1,
True,256,319,3,1,
True,296,315,7,1,
True,286,314,9,1,
True,311,319,4,1,
True,314,318,5,1,
True,320,332,12,1,
True,322,322,1,1,
True,308,322,1,1,
True,308,322,1,1,
True,311,322,1,1,
True,117,117,1,1,
True,300,318,5,1,
True,314,320,3,1,
True,267,319,4,1,
True,322,322,1,1,
True,320,322,1,1,
True,137,319,4,1,
True,313,319,4,1,
True,285,317,6,1,
True,314,322,1,1,
True,321,321,2,1,
True,321,323,2,1,
True,207,316,7,1,
True,265,309,14,1,
True,301,320,3,1,
True,299,318,5,1,
True,291,323,0,1,
True,277,317,7,1,
True,294,317,7,1,
True,280,321,3,1,
True,280,317,7,1,
True,322,323,1,1,
True,319,324,1,1,
True,22,69,2,1,
True,265,321,3,1,
True,265,321,3,1,
True,301,320,4,1,
True,323,323,1,1,
True,322,322,2,1,
True,323,324,1,1,
True,270,319,5,1,
True,277,317,7,1,
True,333,98,1,1,
True,332,99,13,1,
True,295,322,2,1,
True,264,319,5,1,
True,264,319,5,1,
True,264,321,3,1,
True,270,317,7,1,
True,271,317,7,1,
True,287,320,4,1,
True,287,320,4,1,
True,287,320,4,1,
True,300,317,7,1,
True,322,323,1,1,
True,229,324,7,1,
True,265,317,7,1,
True,279,319,6,1,
True,307,322,3,1,
True,291,318,7,1,
True,321,324,1,1,
True,285,318,7,1,
True,312,318,7,1,
True,300,318,7,1,
True,312,324,1,1,
True,309,323,2,1,
True,309,323,2,1,
True,279,319,6,1,
True,312,324,1,1,
True,280,323,2,1,
True,323,323,2,1,
True,317,324,1,1,
True,284,322,3,1,
True,314,318,7,1,
True,207,323,2,1,
True,314,324,1,1,
True,323,324,1,1,
True,201,324,1,1,
True,321,324,1,1,
True,262,323,2,1,
True,319,323,2,1,
True,307,318,7,1,
True,321,324,1,1,
True,44,45,1,1,
True,321,324,1,1,
True,44,45,1,1,
True,251,323,2,1,
True,258,323,3,1,
True,308,323,3,1,
True,299,322,4,1,
True,309,323,3,1,
True,309,323,3,1,
True,256,323,3,1,
True,243,322,4,1,
True,281,310,16,1,
True,256,323,3,1,
True,256,323,3,1,
True,256,323,3,1,
True,256,323,3,1,
True,308,323,3,1,
True,256,323,3,1,
True,256,323,3,1,
True,256,323,3,1,
True,207,322,4,1,
True,256,323,3,1,
True,256,323,3,1,
True,256,323,3,1,
